"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_true","blk_1_true"
"313",112,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0345402451707648,0.965459754829235,0.0351875696641331,0.964812430335867,0.011923567965459,0.011923567965459,0.00958849964594054,0.00958849964594055,0.034,0.966,0.46920568269436,0.53079431730564,0.466979880761497,0.533020119238503,0.0338065013629838,0.0338065013629837,0.0485270978068575,0.0485270978068575,0.496333333333333,0.503666666666667
"314",113,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0374592371972796,0.96254076280272,0.035190232183572,0.964809767816428,0.0196060857487843,0.0196060857487843,0.0134812603934076,0.0134812603934076,0.034,0.966,0.494960769058339,0.505039230941661,0.48585102481399,0.51414897518601,0.0337431125397964,0.0337431125397964,0.069148511500979,0.069148511500979,0.496333333333333,0.503666666666667
"315",114,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0392118585438527,0.960788141456147,0.0487209282822931,0.951279071717707,0.00922132436902854,0.00922132436902854,0.015944961957596,0.0159449619575961,0.034,0.966,0.485656246954805,0.514343753045195,0.474230772166001,0.525769227833999,0.0334412840335275,0.0334412840335275,0.0541161838508504,0.0541161838508504,0.496333333333333,0.503666666666667
"316",115,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0196176377094592,0.980382362290541,0.0194840584975929,0.980515941502407,0.00952380759139755,0.00952380759139755,0.00874188122831792,0.0087418812283179,0.034,0.966,0.552811986984763,0.447188013015237,0.552923803969001,0.447076196030999,0.0334502654459523,0.0334502654459523,0.0427212126512542,0.0427212126512542,0.496333333333333,0.503666666666667
"317",116,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0249425066139744,0.975057493386026,0.0301570188309109,0.969842981169089,0.00706097402372079,0.00706097402372081,0.00761551143923908,0.00761551143923908,0.034,0.966,0.474325389258932,0.525674610741068,0.464145070159937,0.535854929840063,0.033877308552023,0.033877308552023,0.0457101679209825,0.0457101679209825,0.496333333333333,0.503666666666667
"318",117,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0245128062141255,0.975487193785874,0.0237776864245606,0.976222313575439,0.00657442616073082,0.0065744261607308,0.00752242949771071,0.0075224294977107,0.034,0.966,0.447985450317092,0.552014549682908,0.454378667618346,0.545621332381654,0.0332979529651673,0.0332979529651673,0.045501942052178,0.045501942052178,0.496333333333333,0.503666666666667
"319",118,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0311696575936616,0.968830342406338,0.0296758097747628,0.970324190225237,0.0115298661871174,0.0115298661871174,0.00751632295940743,0.00751632295940745,0.034,0.966,0.456265175838882,0.543734824161118,0.451083297125317,0.548916702874683,0.0334137975544841,0.0334137975544841,0.0556944677897982,0.0556944677897982,0.496333333333333,0.503666666666667
"320",119,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0178542543466614,0.982145745653339,0.0190764550739001,0.9809235449261,0.005033926158473,0.00503392615847302,0.00562887298153732,0.00562887298153732,0.034,0.966,0.464362244991483,0.535637755008517,0.471248664494726,0.528751335505274,0.0335602070689048,0.0335602070689048,0.0573213918442758,0.0573213918442758,0.496333333333333,0.503666666666667
"321",120,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0260585055008258,0.973941494499174,0.0257071059611894,0.97429289403881,0.0092752676223583,0.00927526762235832,0.0108156268420672,0.0108156268420672,0.034,0.966,0.543749313112067,0.456250686887933,0.524051933547396,0.475948066452604,0.0334604011295142,0.0334604011295142,0.0582094415352044,0.0582094415352044,0.496333333333333,0.503666666666667
"322",121,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.029579286598958,0.970420713401042,0.0185687506075989,0.981431249392401,0.0285545480493885,0.0285545480493885,0.00749049287826531,0.00749049287826532,0.034,0.966,0.477880079805503,0.522119920194497,0.490890243335433,0.509109756664567,0.0337108916935881,0.0337108916935881,0.0578411577508093,0.0578411577508093,0.496333333333333,0.503666666666667
"323",122,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0361952968935331,0.963804703106467,0.0317449758691431,0.968255024130857,0.0123045971921009,0.0123045971921009,0.0105174340702237,0.0105174340702237,0.034,0.966,0.491225493356258,0.508774506643742,0.500391648925493,0.499608351074507,0.0337742934078494,0.0337742934078495,0.0546309306041398,0.0546309306041398,0.496333333333333,0.503666666666667
"324",123,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0228923827780718,0.977107617221928,0.0227353868791313,0.977264613120869,0.00808193556489103,0.00808193556489101,0.00621139400901018,0.00621139400901018,0.034,0.966,0.449121172380774,0.550878827619226,0.451225910949646,0.548774089050354,0.033551669539696,0.033551669539696,0.0506927089545302,0.0506927089545302,0.496333333333333,0.503666666666667
"325",124,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0435959975875615,0.956404002412439,0.044096080607127,0.955903919392873,0.0121660851402433,0.0121660851402433,0.0108813160700131,0.0108813160700131,0.034,0.966,0.552532730678394,0.447467269321606,0.552430372703088,0.447569627296912,0.0337673741783277,0.0337673741783277,0.0439996638083358,0.0439996638083359,0.496333333333333,0.503666666666667
"326",125,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0350293291308919,0.964970670869108,0.0322042260728602,0.96779577392714,0.010724369162615,0.010724369162615,0.0102401596854329,0.0102401596854329,0.034,0.966,0.502374256203002,0.497625743796998,0.501232351688079,0.498767648311921,0.03351104701714,0.03351104701714,0.0521845022750397,0.0521845022750397,0.496333333333333,0.503666666666667
"327",126,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.034428141273979,0.965571858726021,0.040891195855266,0.959108804144734,0.00887106367473968,0.00887106367473967,0.0137948721038017,0.0137948721038017,0.034,0.966,0.55285247319669,0.44714752680331,0.542724139183358,0.457275860816642,0.0331249918563839,0.0331249918563839,0.0496120136277858,0.0496120136277858,0.496333333333333,0.503666666666667
"328",127,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.039365750936176,0.960634249063824,0.0399068872596518,0.960093112740348,0.0103270767479805,0.0103270767479805,0.0126895544630691,0.0126895544630691,0.034,0.966,0.550099937845464,0.449900062154536,0.548846586049467,0.451153413950533,0.033387390436548,0.033387390436548,0.062295802214534,0.062295802214534,0.496333333333333,0.503666666666667
"329",128,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0207676467457579,0.979232353254242,0.0222829695540549,0.977717030445945,0.00734079779073612,0.00734079779073609,0.0076768105068726,0.00767681050687261,0.034,0.966,0.508786572651402,0.491213427348598,0.523420175156395,0.476579824843605,0.0352854333056547,0.0352854333056546,0.0718107157513565,0.0718107157513564,0.496333333333333,0.503666666666667
"330",129,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0336011860738001,0.9663988139262,0.0298019606968871,0.970198039303113,0.0110905860846636,0.0110905860846636,0.00738107902933309,0.00738107902933309,0.034,0.966,0.398531842219994,0.601468157780006,0.407883898398308,0.592116101601692,0.0339117826745126,0.0339117826745126,0.0584443817598629,0.0584443817598629,0.496333333333333,0.503666666666667
"331",130,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0342576200936301,0.96574237990637,0.0354641263472397,0.96453587365276,0.0103177832145087,0.0103177832145087,0.0172241122954401,0.01722411229544,0.034,0.966,0.548349580117819,0.451650419882182,0.541369163575935,0.458630836424065,0.0332747272414679,0.0332747272414679,0.0511385961963194,0.0511385961963194,0.496333333333333,0.503666666666667
"332",131,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0470728729928922,0.952927127007108,0.0487181654809899,0.95128183451901,0.012848392771972,0.012848392771972,0.0109929145070553,0.0109929145070553,0.034,0.966,0.490082719827716,0.509917280172284,0.469143959055333,0.530856040944667,0.0347981616157573,0.0347981616157573,0.059301843494144,0.0593018434941441,0.496333333333333,0.503666666666667
"333",132,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.022691728688233,0.977308271311767,0.0223052202442937,0.977694779755706,0.00776081967197717,0.00776081967197714,0.00707614167487846,0.00707614167487848,0.034,0.966,0.426807740869049,0.573192259130951,0.422640712099116,0.577359287900884,0.032695116132071,0.032695116132071,0.0476727997716759,0.0476727997716759,0.496333333333333,0.503666666666667
"334",133,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0313631580734705,0.96863684192653,0.0390125703993332,0.960987429600667,0.00966854690632907,0.00966854690632905,0.0130336464698795,0.0130336464698795,0.034,0.966,0.519757915429597,0.480242084570403,0.510703641312578,0.489296358687422,0.0335712491901585,0.0335712491901585,0.0650090963854255,0.0650090963854255,0.496333333333333,0.503666666666667
"335",134,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0386874199174576,0.961312580082543,0.0448997002616097,0.95510029973839,0.008651497306765,0.00865149730676498,0.0110199537891414,0.0110199537891414,0.034,0.966,0.502925629634313,0.497074370365687,0.505994683413826,0.494005316586174,0.03390662351216,0.03390662351216,0.0537456589195701,0.0537456589195701,0.496333333333333,0.503666666666667
"336",135,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.031152427935065,0.968847572064935,0.0317335415533241,0.968266458446676,0.0112846388391671,0.0112846388391671,0.0159294867069802,0.0159294867069802,0.034,0.966,0.530697376663668,0.469302623336332,0.533413581728916,0.466586418271084,0.0338830160736782,0.0338830160736782,0.0496092087548642,0.0496092087548642,0.496333333333333,0.503666666666667
"337",136,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0502501902483814,0.949749809751619,0.0294456336973554,0.970554366302645,0.0336597749951248,0.0336597749951248,0.0142466115016081,0.0142466115016081,0.034,0.966,0.498536716033973,0.501463283966027,0.492163467904621,0.507836532095379,0.0335737962922561,0.0335737962922561,0.053101383192623,0.053101383192623,0.496333333333333,0.503666666666667
"338",137,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0332539933835175,0.966746006616483,0.0280575124940651,0.971942487505935,0.011998960486141,0.011998960486141,0.00913545324022707,0.00913545324022706,0.034,0.966,0.501899227096791,0.498100772903209,0.487302297371101,0.512697702628899,0.0338110376755262,0.0338110376755262,0.0663600159723004,0.0663600159723004,0.496333333333333,0.503666666666667
"339",138,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0426546469966353,0.957345353003365,0.041208026754469,0.958791973245531,0.0106247910254141,0.0106247910254142,0.0105883757316781,0.0105883757316781,0.034,0.966,0.513301147672688,0.486698852327312,0.520782754070391,0.479217245929608,0.0343226308758659,0.0343226308758659,0.0465207364277143,0.0465207364277143,0.496333333333333,0.503666666666667
"340",139,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0312281002301124,0.968771899769888,0.032471133146324,0.967528866853676,0.00698380675523315,0.00698380675523317,0.00836120083311638,0.00836120083311639,0.034,0.966,0.477864169484025,0.522135830515975,0.480866875421315,0.519133124578685,0.0346257709092067,0.0346257709092067,0.0607405284445918,0.0607405284445918,0.496333333333333,0.503666666666667
"341",140,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0108813713575913,0.989118628642409,0.00541396944740012,0.9945860305526,0.00805293172471923,0.00805293172471923,0.00171739957969174,0.00171739957969173,0.034,0.966,0.501497377982849,0.498502622017151,0.496584043086759,0.503415956913241,0.0338238394345534,0.0338238394345535,0.0561666025772591,0.0561666025772591,0.496333333333333,0.503666666666667
"342",141,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0216407113480131,0.978359288651987,0.0228139016846774,0.977186098315323,0.00798663467302308,0.00798663467302306,0.007432360535487,0.00743236053548697,0.034,0.966,0.509859940570814,0.490140059429186,0.513841193271418,0.486158806728582,0.0339191794133311,0.0339191794133311,0.0542389969926316,0.0542389969926316,0.496333333333333,0.503666666666667
"343",142,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.034387275938021,0.965612724061979,0.0350652628492781,0.964934737150722,0.0101337879528012,0.0101337879528012,0.0116911078983195,0.0116911078983195,0.034,0.966,0.488105052137839,0.511894947862161,0.489801203627217,0.510198796372783,0.033445681363521,0.033445681363521,0.0609896015323531,0.0609896015323531,0.496333333333333,0.503666666666667
"344",143,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.037226125287028,0.962773874712972,0.0453026754521885,0.954697324547812,0.00946077653207981,0.00946077653207982,0.0152028320784627,0.0152028320784626,0.034,0.966,0.511148697555895,0.488851302444105,0.508469696892723,0.491530303107277,0.0339047827297941,0.0339047827297941,0.0657637039893503,0.0657637039893503,0.496333333333333,0.503666666666667
"345",144,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0639715277634164,0.936028472236584,0.0501331340714135,0.949866865928586,0.0287935589987008,0.0287935589987008,0.0184064597368467,0.0184064597368467,0.034,0.966,0.502731900402847,0.497268099597153,0.501267801425033,0.498732198574967,0.0334967922743566,0.0334967922743566,0.054327132449392,0.054327132449392,0.496333333333333,0.503666666666667
"346",145,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0319209228015426,0.968079077198457,0.0342566035839635,0.965743396416037,0.0102650354544338,0.0102650354544338,0.0134862257587531,0.0134862257587532,0.034,0.966,0.510344145125669,0.489655854874331,0.492429005942647,0.507570994057353,0.0338038376083728,0.0338038376083728,0.0574436377221827,0.0574436377221827,0.496333333333333,0.503666666666667
"347",146,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0351186391018182,0.964881360898182,0.0341296383547408,0.965870361645259,0.0065861019439017,0.00658610194390171,0.0151329258887424,0.0151329258887424,0.034,0.966,0.438511222678847,0.561488777321153,0.451054266603846,0.548945733396154,0.0329576928830481,0.0329576928830481,0.0467303371325008,0.0467303371325008,0.496333333333333,0.503666666666667
"348",147,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0580830884241931,0.941916911575807,0.0520579044737282,0.947942095526272,0.0245004809650481,0.0245004809650481,0.059482208498054,0.059482208498054,0.034,0.966,0.481911479238305,0.518088520761695,0.480587082161209,0.519412917838791,0.0336089680640143,0.0336089680640143,0.0674716302669059,0.0674716302669059,0.496333333333333,0.503666666666667
"349",148,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0182465224332154,0.981753477566785,0.0201110161567295,0.979888983843271,0.00448041290886488,0.00448041290886488,0.00468588596891721,0.00468588596891719,0.034,0.966,0.503572995988628,0.496427004011372,0.510914657469503,0.489085342530497,0.0338097268752988,0.0338097268752988,0.0666828079322722,0.0666828079322722,0.496333333333333,0.503666666666667
"350",149,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0242914783764603,0.97570852162354,0.0241930579063038,0.975806942093696,0.00711259254593549,0.0071125925459355,0.00430426367490546,0.00430426367490548,0.034,0.966,0.532577613889167,0.467422386110833,0.532640135797605,0.467359864202395,0.0336441587154591,0.0336441587154591,0.0519728034335872,0.0519728034335872,0.496333333333333,0.503666666666667
"351",150,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0167646740376903,0.98323532596231,0.0139137704294043,0.986086229570596,0.00751783369299298,0.00751783369299295,0.0044823833070095,0.00448238330700953,0.034,0.966,0.498087830731891,0.501912169268109,0.494458470649382,0.505541529350618,0.0337073054659544,0.0337073054659544,0.0611036623122082,0.0611036623122082,0.496333333333333,0.503666666666667
"352",151,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0335407657147389,0.966459234285261,0.0285467728135583,0.971453227186442,0.0134487678812065,0.0134487678812065,0.00940553258961949,0.00940553258961949,0.034,0.966,0.557458044903533,0.442541955096466,0.559166311045149,0.440833688954851,0.0335303005580325,0.0335303005580325,0.0633631607186709,0.0633631607186709,0.496333333333333,0.503666666666667
"353",152,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0333129855487687,0.966687014451231,0.0352776871761188,0.964722312823881,0.00873614856800459,0.00873614856800461,0.0134684730699306,0.0134684730699306,0.034,0.966,0.508509969005061,0.491490030994939,0.517659591403772,0.482340408596228,0.0344242548873,0.0344242548873,0.0578980897180749,0.0578980897180749,0.496333333333333,0.503666666666667
"354",153,"simulationRuns/sim_1//data/epi_3000-0.25-0.75_1",0.0393203240788894,0.960679675921111,0.0395862661863779,0.960413733813622,0.0157636049401354,0.0157636049401354,0.0278603464070747,0.0278603464070747,0.034,0.966,0.505163785747379,0.494836214252621,0.489365815554708,0.510634184445292,0.0336289283133756,0.0336289283133756,0.0602951041985904,0.0602951041985904,0.496333333333333,0.503666666666667
