,sim_i,t,source,target
33375,1,19,283,2963
33376,1,19,291,2395
33377,1,19,294,2031
33378,1,19,294,2466
33379,1,19,296,1245
33380,1,19,301,1012
33381,1,19,302,2594
33382,1,19,310,546
33383,1,19,310,594
33384,1,19,311,2350
33385,1,19,315,1177
33386,1,19,317,1836
33387,1,19,319,2187
33388,1,19,320,2210
33389,1,19,323,1251
33390,1,19,324,518
33391,1,19,325,1151
33392,1,19,326,2290
33393,1,19,328,1639
33394,1,19,328,2906
33395,1,19,330,989
33396,1,19,332,967
33397,1,19,333,1402
33398,1,19,338,1137
33399,1,19,341,960
33400,1,19,346,2052
33401,1,19,354,522
33402,1,19,355,680
33403,1,19,356,1995
33404,1,19,357,1917
33405,1,19,360,723
33406,1,19,368,2937
33407,1,19,371,666
33408,1,19,371,1778
33409,1,19,372,1614
33410,1,19,373,848
33411,1,19,373,1817
33412,1,19,375,1759
33413,1,19,377,1718
33414,1,19,382,1612
33415,1,19,384,963
33416,1,19,396,706
33417,1,19,396,1042
33418,1,19,405,2469
33419,1,19,408,2771
33420,1,19,409,1854
33421,1,19,421,799
33422,1,19,423,2811
33423,1,19,427,1055
33424,1,19,430,2741
33425,1,19,434,2981
33426,1,19,436,1507
33427,1,19,442,1549
33428,1,19,443,1359
33429,1,19,449,2124
33430,1,19,451,946
33431,1,19,451,1349
33432,1,19,453,618
33433,1,19,453,1357
33434,1,19,459,1705
33435,1,19,460,2296
33436,1,19,461,2515
33437,1,19,467,1033
33438,1,19,469,1075
33439,1,19,470,1984
33440,1,19,471,2416
33441,1,19,473,2168
33442,1,19,475,2711
33443,1,19,485,1094
33444,1,19,493,1653
33445,1,19,498,1651
33446,1,19,500,567
33447,1,19,501,1186
33448,1,19,506,1326
33449,1,19,510,1273
33450,1,19,511,805
33451,1,19,514,2019
33452,1,19,516,1262
33453,1,19,517,990
33454,1,19,518,1606
33455,1,19,521,1010
33456,1,19,521,2721
33457,1,19,523,2972
33458,1,19,528,784
33459,1,19,530,2822
33460,1,19,533,1129
33461,1,19,539,677
33462,1,19,539,761
33463,1,19,546,1287
33464,1,19,547,1087
33465,1,19,550,2997
33466,1,19,552,1272
33467,1,19,553,1259
33468,1,19,555,1202
33469,1,19,560,1432
33470,1,19,563,607
33471,1,19,563,1587
33472,1,19,573,2876
33473,1,19,578,751
33474,1,19,578,1872
33475,1,19,589,752
33476,1,19,589,1807
33477,1,19,593,760
33478,1,19,594,2706
33479,1,19,608,2565
33480,1,19,611,647
33481,1,19,612,1823
33482,1,19,615,2400
33483,1,19,619,1747
33484,1,19,623,2104
33485,1,19,627,2948
33486,1,19,628,1929
33487,1,19,642,1552
33488,1,19,642,1834
33489,1,19,649,952
33490,1,19,657,2997
33491,1,19,658,933
33492,1,19,659,1198
33493,1,19,661,2389
33494,1,19,664,2301
33495,1,19,666,696
33496,1,19,669,1461
33497,1,19,673,2194
33498,1,19,677,2225
33499,1,19,678,1120
33500,1,19,679,2056
33501,1,19,682,1272
33502,1,19,686,985
33503,1,19,687,1353
33504,1,19,690,2353
33505,1,19,697,2303
33506,1,19,704,2257
33507,1,19,710,775
33508,1,19,712,2339
33509,1,19,716,1402
33510,1,19,718,2164
33511,1,19,721,1658
33512,1,19,721,1814
33513,1,19,722,2391
33514,1,19,725,2178
33515,1,19,728,838
33516,1,19,732,1803
33517,1,19,743,2733
33518,1,19,746,2792
33519,1,19,755,2886
33520,1,19,765,2890
33521,1,19,769,1993
33522,1,19,785,1427
33523,1,19,785,2494
33524,1,19,789,1311
33525,1,19,789,1505
33526,1,19,791,1017
33527,1,19,791,1328
33528,1,19,794,1137
33529,1,19,813,1434
33530,1,19,825,1732
33531,1,19,840,1364
33532,1,19,851,1883
33533,1,19,862,1458
33534,1,19,864,1259
33535,1,19,866,1772
33536,1,19,872,2673
33537,1,19,878,1192
33538,1,19,881,1566
33539,1,19,883,1248
33540,1,19,886,2466
33541,1,19,888,1763
33542,1,19,890,1425
33543,1,19,895,2416
33544,1,19,899,2692
33545,1,19,900,1500
33546,1,19,904,962
33547,1,19,904,2669
33548,1,19,905,2377
33549,1,19,907,2700
33550,1,19,909,2667
33551,1,19,913,1324
33552,1,19,916,1760
33553,1,19,919,1072
33554,1,19,929,1356
33555,1,19,932,2580
33556,1,19,939,1736
33557,1,19,943,1814
33558,1,19,944,1894
33559,1,19,945,2857
33560,1,19,946,1175
33561,1,19,949,2424
33562,1,19,952,1384
33563,1,19,961,1090
33564,1,19,963,1244
33565,1,19,968,2460
33566,1,19,972,2067
33567,1,19,973,2117
33568,1,19,981,2376
33569,1,19,982,1046
33570,1,19,989,1422
33571,1,19,995,2662
33572,1,19,999,2091
33573,1,19,1003,2215
33574,1,19,1006,1112
33575,1,19,1007,1623
33576,1,19,1010,2610
33577,1,19,1029,2621
33578,1,19,1032,2060
33579,1,19,1039,1614
33580,1,19,1041,2584
33581,1,19,1044,1300
33582,1,19,1051,1530
33583,1,19,1069,2732
33584,1,19,1074,2890
33585,1,19,1077,1085
33586,1,19,1080,1696
33587,1,19,1081,2582
33588,1,19,1081,2891
33589,1,19,1088,2499
33590,1,19,1093,1213
33591,1,19,1093,2611
33592,1,19,1101,2132
33593,1,19,1104,2215
33594,1,19,1105,1450
33595,1,19,1114,1284
33596,1,19,1118,1608
33597,1,19,1120,1547
33598,1,19,1131,2499
33599,1,19,1150,2906
33600,1,19,1152,1179
33601,1,19,1156,1564
33602,1,19,1158,2073
33603,1,19,1160,1387
33604,1,19,1164,1597
33605,1,19,1170,2411
33606,1,19,1179,1262
33607,1,19,1188,2837
33608,1,19,1189,2031
33609,1,19,1202,2927
33610,1,19,1203,1442
33611,1,19,1205,2627
33612,1,19,1211,2709
33613,1,19,1218,2154
33614,1,19,1219,2295
33615,1,19,1223,2634
33616,1,19,1224,1373
33617,1,19,1225,2803
33618,1,19,1230,2155
33619,1,19,1240,2508
33620,1,19,1242,2714
33621,1,19,1253,1863
33622,1,19,1253,2006
33623,1,19,1264,1814
33624,1,19,1266,1749
33625,1,19,1267,1749
33626,1,19,1274,2219
33627,1,19,1274,2999
33628,1,19,1276,1998
33629,1,19,1302,1502
33630,1,19,1307,1816
33631,1,19,1307,2981
33632,1,19,1318,1512
33633,1,19,1318,1659
33634,1,19,1324,2418
33635,1,19,1327,1882
33636,1,19,1329,1966
33637,1,19,1336,2581
33638,1,19,1351,1829
33639,1,19,1356,2041
33640,1,19,1358,1788
33641,1,19,1370,1468
33642,1,19,1384,1804
33643,1,19,1385,1501
33644,1,19,1387,2906
33645,1,19,1391,1702
33646,1,19,1391,2780
33647,1,19,1392,2675
33648,1,19,1407,2625
33649,1,19,1422,2153
33650,1,19,1434,1783
33651,1,19,1437,1811
33652,1,19,1445,2851
33653,1,19,1446,2469
33654,1,19,1455,1718
33655,1,19,1464,2775
33656,1,19,1483,1857
33657,1,19,1483,2786
33658,1,19,1493,1671
33659,1,19,1507,1764
33660,1,19,1520,2599
33661,1,19,1530,2987
33662,1,19,1542,2465
33663,1,19,1543,2037
33664,1,19,1556,1630
33665,1,19,1573,2903
33666,1,19,1584,2304
33667,1,19,1589,2367
33668,1,19,1598,1717
33669,1,19,1600,1740
33670,1,19,1601,2143
33671,1,19,1602,2591
33672,1,19,1615,1805
33673,1,19,1617,2333
33674,1,19,1623,1953
33675,1,19,1637,2892
33676,1,19,1656,2014
33677,1,19,1657,2956
33678,1,19,1659,2491
33679,1,19,1663,2487
33680,1,19,1664,1675
33681,1,19,1665,2757
33682,1,19,1671,1949
33683,1,19,1675,2884
33684,1,19,1676,2934
33685,1,19,1680,1733
33686,1,19,1683,2745
33687,1,19,1685,2228
33688,1,19,1687,2163
33689,1,19,1688,2331
33690,1,19,1689,2739
33691,1,19,1691,2772
33692,1,19,1693,1810
33693,1,19,1697,1888
33694,1,19,1698,2473
33695,1,19,1707,2047
33696,1,19,1712,2265
33697,1,19,1720,2513
33698,1,19,1724,2990
33699,1,19,1733,1826
33700,1,19,1762,2497
33701,1,19,1769,2195
33702,1,19,1774,2296
33703,1,19,1774,2444
33704,1,19,1774,2677
33705,1,19,1778,2509
33706,1,19,1783,2484
33707,1,19,1794,2675
33708,1,19,1799,2014
33709,1,19,1801,2536
33710,1,19,1802,2408
33711,1,19,1829,2404
33712,1,19,1832,2337
33713,1,19,1844,2409
33714,1,19,1855,2755
33715,1,19,1862,2896
33716,1,19,1869,2872
33717,1,19,1871,1968
33718,1,19,1884,2149
33719,1,19,1885,2875
33720,1,19,1887,2920
33721,1,19,1895,2182
33722,1,19,1903,2459
33723,1,19,1925,2373
33724,1,19,1927,2141
33725,1,19,1927,2487
33726,1,19,1930,2873
33727,1,19,1932,2461
33728,1,19,1947,2897
33729,1,19,1956,2588
33730,1,19,1975,2685
33731,1,19,1980,2216
33732,1,19,1996,2704
33733,1,19,1999,2520
33734,1,19,2006,2321
33735,1,19,2008,2571
33736,1,19,2011,2560
33737,1,19,2017,2548
33738,1,19,2018,2182
33739,1,19,2018,2711
33740,1,19,2019,2601
33741,1,19,2031,2624
33742,1,19,2058,2976
33743,1,19,2076,2535
33744,1,19,2089,2297
33745,1,19,2095,2390
33746,1,19,2096,2810
33747,1,19,2108,2446
33748,1,19,2120,2259
33749,1,19,2122,2710
33750,1,19,2134,2833
33751,1,19,2145,2525
33752,1,19,2152,2474
33753,1,19,2158,2512
33754,1,19,2164,2579
33755,1,19,2174,2620
33756,1,19,2200,2916
33757,1,19,2221,2291
33758,1,19,2232,2855
33759,1,19,2245,2256
33760,1,19,2246,2982
33761,1,19,2260,2835
33762,1,19,2269,2598
33763,1,19,2273,2766
33764,1,19,2277,2540
33765,1,19,2284,2414
33766,1,19,2299,2374
33767,1,19,2303,2708
33768,1,19,2316,2390
33769,1,19,2367,2694
33770,1,19,2367,2923
33771,1,19,2459,2815
33772,1,19,2464,2852
33773,1,19,2465,2949
33774,1,19,2467,2668
33775,1,19,2467,3000
33776,1,19,2502,2520
33777,1,19,2527,2968
33778,1,19,2540,2666
33779,1,19,2552,2873
33780,1,19,2572,2847
33781,1,19,2596,2796
33782,1,19,2612,2916
33783,1,19,2613,2777
33784,1,19,2619,2673
33785,1,19,2628,2761
33786,1,19,2656,2989
33787,1,19,2660,2726
33788,1,19,2700,2930
33789,1,19,2710,2805
33790,1,19,2741,2993
33791,1,19,2754,2842
33792,1,19,3,623
33793,1,19,6,681
33794,1,19,6,948
33795,1,19,8,627
33796,1,19,8,2448
33797,1,19,11,986
33798,1,19,11,2136
33799,1,19,12,1925
33800,1,19,14,1524
33801,1,19,14,2028
33802,1,19,18,2629
33803,1,19,20,496
33804,1,19,23,1864
33805,1,19,23,2734
33806,1,19,29,2040
33807,1,19,30,2419
33808,1,19,34,1116
33809,1,19,36,2396
33810,1,19,38,2242
33811,1,19,40,1568
33812,1,19,43,2073
33813,1,19,51,2092
33814,1,19,51,2370
33815,1,19,56,528
33816,1,19,58,1071
33817,1,19,62,380
33818,1,19,66,2853
33819,1,19,68,2141
33820,1,19,76,868
33821,1,19,76,2602
33822,1,19,78,2076
33823,1,19,85,641
33824,1,19,93,387
33825,1,19,102,2789
33826,1,19,111,778
33827,1,19,115,2281
33828,1,19,118,1795
33829,1,19,119,1174
33830,1,19,120,527
33831,1,19,124,1660
33832,1,19,128,1774
33833,1,19,130,1418
33834,1,19,131,2639
33835,1,19,132,1310
33836,1,19,133,2232
33837,1,19,137,2037
33838,1,19,150,2915
33839,1,19,153,396
33840,1,19,161,247
33841,1,19,163,2840
33842,1,19,170,1658
33843,1,19,172,495
33844,1,19,172,2279
33845,1,19,182,369
33846,1,19,182,1743
33847,1,19,184,189
33848,1,19,190,1971
33849,1,19,191,1007
33850,1,19,192,2636
33851,1,19,194,594
33852,1,19,195,2414
33853,1,19,201,2349
33854,1,19,202,2980
33855,1,19,203,490
33856,1,19,203,1326
33857,1,19,206,1125
33858,1,19,210,1288
33859,1,19,213,1605
33860,1,19,213,2641
33861,1,19,216,2082
33862,1,19,219,1683
33863,1,19,224,2911
33864,1,19,229,1099
33865,1,19,230,1218
33866,1,19,230,2385
33867,1,19,233,2971
33868,1,19,236,1271
33869,1,19,238,978
33870,1,19,240,795
33871,1,19,241,1359
33872,1,19,242,1394
33873,1,19,242,2983
33874,1,19,243,339
33875,1,19,244,1383
33876,1,19,251,2634
33877,1,19,252,1971
33878,1,19,260,1830
33879,1,19,261,1982
33880,1,19,262,540
33881,1,19,263,2856
33882,1,19,276,2995
33883,1,19,277,1939
33884,1,19,281,1621
33885,1,19,284,2246
33886,1,19,285,2849
33887,1,19,289,2385
33888,1,19,289,2928
33889,1,19,291,748
33890,1,19,295,1963
33891,1,19,297,2977
33892,1,19,303,1053
33893,1,19,304,311
33894,1,19,307,864
33895,1,19,307,1926
33896,1,19,308,1493
33897,1,19,312,2518
33898,1,19,312,2798
33899,1,19,315,1502
33900,1,19,327,1366
33901,1,19,327,2489
33902,1,19,329,1820
33903,1,19,333,562
33904,1,19,341,530
33905,1,19,341,2324
33906,1,19,343,688
33907,1,19,349,1163
33908,1,19,356,1074
33909,1,19,358,729
33910,1,19,360,1610
33911,1,19,362,1393
33912,1,19,367,2616
33913,1,19,369,2444
33914,1,19,372,1436
33915,1,19,374,1366
33916,1,19,375,1955
33917,1,19,379,1700
33918,1,19,380,2095
33919,1,19,381,2911
33920,1,19,387,1829
33921,1,19,390,1431
33922,1,19,392,1266
33923,1,19,394,1092
33924,1,19,401,536
33925,1,19,406,1031
33926,1,19,406,1964
33927,1,19,408,1910
33928,1,19,415,1231
33929,1,19,422,2986
33930,1,19,428,1883
33931,1,19,446,1760
33932,1,19,447,2575
33933,1,19,452,2309
33934,1,19,458,671
33935,1,19,460,1466
33936,1,19,464,1831
33937,1,19,467,539
33938,1,19,467,1959
33939,1,19,473,2022
33940,1,19,475,1571
33941,1,19,478,2372
33942,1,19,479,948
33943,1,19,481,718
33944,1,19,481,2376
33945,1,19,484,1969
33946,1,19,486,2102
33947,1,19,488,2601
33948,1,19,489,2829
33949,1,19,490,2085
33950,1,19,492,693
33951,1,19,493,717
33952,1,19,496,2079
33953,1,19,500,1499
33954,1,19,500,2161
33955,1,19,504,704
33956,1,19,512,2907
33957,1,19,520,792
33958,1,19,521,1156
33959,1,19,522,1448
33960,1,19,522,1478
33961,1,19,526,1136
33962,1,19,530,1782
33963,1,19,530,2710
33964,1,19,533,1145
33965,1,19,538,610
33966,1,19,538,1609
33967,1,19,543,2031
33968,1,19,544,2158
33969,1,19,545,1815
33970,1,19,555,2551
33971,1,19,556,771
33972,1,19,556,1870
33973,1,19,561,1367
33974,1,19,562,2597
33975,1,19,563,1132
33976,1,19,564,2596
33977,1,19,566,2224
33978,1,19,566,2553
33979,1,19,572,2087
33980,1,19,576,2407
33981,1,19,594,2630
33982,1,19,597,2007
33983,1,19,603,999
33984,1,19,603,1449
33985,1,19,603,1800
33986,1,19,604,1275
33987,1,19,605,835
33988,1,19,606,1941
33989,1,19,610,2255
33990,1,19,626,1381
33991,1,19,627,2422
33992,1,19,629,2688
33993,1,19,630,1673
33994,1,19,639,1248
33995,1,19,648,803
33996,1,19,653,761
33997,1,19,665,1329
33998,1,19,671,907
33999,1,19,677,2654
34000,1,19,686,2198
34001,1,19,697,1314
34002,1,19,700,2696
34003,1,19,704,2331
34004,1,19,704,2416
34005,1,19,706,2042
34006,1,19,707,1315
34007,1,19,710,1560
34008,1,19,714,2072
34009,1,19,718,2452
34010,1,19,719,726
34011,1,19,719,2148
34012,1,19,726,956
34013,1,19,733,2993
34014,1,19,736,2158
34015,1,19,736,2929
34016,1,19,740,2004
34017,1,19,742,1452
34018,1,19,743,2997
34019,1,19,747,1542
34020,1,19,750,1599
34021,1,19,750,2380
34022,1,19,753,2609
34023,1,19,758,2074
34024,1,19,760,1107
34025,1,19,761,1447
34026,1,19,764,2135
34027,1,19,765,1970
34028,1,19,782,2738
34029,1,19,782,2758
34030,1,19,785,998
34031,1,19,786,1827
34032,1,19,786,1950
34033,1,19,786,2568
34034,1,19,787,881
34035,1,19,789,1354
34036,1,19,791,972
34037,1,19,795,1651
34038,1,19,804,2294
34039,1,19,806,1328
34040,1,19,806,2511
34041,1,19,814,1938
34042,1,19,815,1316
34043,1,19,816,848
34044,1,19,817,1073
34045,1,19,822,2966
34046,1,19,832,2286
34047,1,19,833,1498
34048,1,19,839,2669
34049,1,19,841,1510
34050,1,19,847,2054
34051,1,19,853,2971
34052,1,19,854,2508
34053,1,19,857,862
34054,1,19,858,2165
34055,1,19,862,2842
34056,1,19,867,2436
34057,1,19,872,2463
34058,1,19,883,1302
34059,1,19,883,1465
34060,1,19,888,1423
34061,1,19,888,2992
34062,1,19,891,1492
34063,1,19,893,1880
34064,1,19,896,1140
34065,1,19,907,1607
34066,1,19,933,2440
34067,1,19,938,1436
34068,1,19,947,1726
34069,1,19,951,2988
34070,1,19,952,2717
34071,1,19,955,2191
34072,1,19,960,1033
34073,1,19,962,1224
34074,1,19,965,2273
34075,1,19,966,2628
34076,1,19,967,986
34077,1,19,971,2072
34078,1,19,971,2332
34079,1,19,972,1926
34080,1,19,974,2442
34081,1,19,977,1058
34082,1,19,978,1939
34083,1,19,979,1912
34084,1,19,985,2596
34085,1,19,993,2116
34086,1,19,995,1174
34087,1,19,999,1194
34088,1,19,1008,2538
34089,1,19,1012,2743
34090,1,19,1014,2757
34091,1,19,1016,2459
34092,1,19,1026,1809
34093,1,19,1033,1204
34094,1,19,1035,2157
34095,1,19,1041,2238
34096,1,19,1044,2700
34097,1,19,1044,2785
34098,1,19,1049,1191
34099,1,19,1051,1720
34100,1,19,1055,1438
34101,1,19,1056,2917
34102,1,19,1066,1748
34103,1,19,1074,2622
34104,1,19,1076,2213
34105,1,19,1086,1781
34106,1,19,1098,1123
34107,1,19,1108,1649
34108,1,19,1111,1702
34109,1,19,1114,1551
34110,1,19,1116,2616
34111,1,19,1118,2187
34112,1,19,1121,1190
34113,1,19,1122,1380
34114,1,19,1127,1988
34115,1,19,1133,2784
34116,1,19,1134,1642
34117,1,19,1138,1385
34118,1,19,1140,2475
34119,1,19,1142,2122
34120,1,19,1162,2211
34121,1,19,1163,2538
34122,1,19,1164,1866
34123,1,19,1170,2092
34124,1,19,1172,1519
34125,1,19,1172,2089
34126,1,19,1172,2705
34127,1,19,1175,2333
34128,1,19,1175,2559
34129,1,19,1176,1633
34130,1,19,1178,2803
34131,1,19,1180,2449
34132,1,19,1188,2000
34133,1,19,1193,2642
34134,1,19,1194,1911
34135,1,19,1208,2565
34136,1,19,1222,2870
34137,1,19,1227,2918
34138,1,19,1228,2572
34139,1,19,1236,1973
34140,1,19,1240,1507
34141,1,19,1240,2009
34142,1,19,1250,2534
34143,1,19,1257,1713
34144,1,19,1268,1686
34145,1,19,1270,2021
34146,1,19,1277,1864
34147,1,19,1284,2138
34148,1,19,1285,1615
34149,1,19,1295,1715
34150,1,19,1296,2317
34151,1,19,1304,2406
34152,1,19,1304,2470
34153,1,19,1312,2457
34154,1,19,1313,2090
34155,1,19,1322,1403
34156,1,19,1330,1523
34157,1,19,1343,1863
34158,1,19,1346,2750
34159,1,19,1347,2497
34160,1,19,1348,2587
34161,1,19,1349,1779
34162,1,19,1352,2881
34163,1,19,1363,2303
34164,1,19,1364,2683
34165,1,19,1366,1860
34166,1,19,1367,1887
34167,1,19,1370,1947
34168,1,19,1375,2471
34169,1,19,1383,2075
34170,1,19,1388,1584
34171,1,19,1397,2034
34172,1,19,1398,2274
34173,1,19,1400,2679
34174,1,19,1404,1685
34175,1,19,1406,2112
34176,1,19,1413,1786
34177,1,19,1413,2202
34178,1,19,1418,1868
34179,1,19,1419,1574
34180,1,19,1420,2513
34181,1,19,1421,2174
34182,1,19,1422,1536
34183,1,19,1429,2372
34184,1,19,1433,2371
34185,1,19,1442,2488
34186,1,19,1452,1654
34187,1,19,1461,1772
34188,1,19,1477,1953
34189,1,19,1478,1680
34190,1,19,1495,2898
34191,1,19,1500,1940
34192,1,19,1506,1619
34193,1,19,1516,2555
34194,1,19,1536,2838
34195,1,19,1553,1955
34196,1,19,1553,2372
34197,1,19,1555,1584
34198,1,19,1559,2377
34199,1,19,1562,2827
34200,1,19,1566,2163
34201,1,19,1568,2723
34202,1,19,1583,2723
34203,1,19,1593,2309
34204,1,19,1595,1780
34205,1,19,1595,2713
34206,1,19,1597,2179
34207,1,19,1610,2213
34208,1,19,1615,2206
34209,1,19,1617,2794
34210,1,19,1619,1918
34211,1,19,1623,2058
34212,1,19,1644,2560
34213,1,19,1647,2029
34214,1,19,1653,1659
34215,1,19,1655,1866
34216,1,19,1656,2520
34217,1,19,1662,2374
34218,1,19,1666,1949
34219,1,19,1670,2986
34220,1,19,1672,1816
34221,1,19,1674,2205
34222,1,19,1675,2895
34223,1,19,1680,1802
34224,1,19,1683,1788
34225,1,19,1687,2085
34226,1,19,1700,2173
34227,1,19,1702,1779
34228,1,19,1702,2653
34229,1,19,1731,2739
34230,1,19,1731,2792
34231,1,19,1732,2523
34232,1,19,1734,1817
34233,1,19,1735,2064
34234,1,19,1747,2272
34235,1,19,1754,1758
34236,1,19,1754,2184
34237,1,19,1757,2094
34238,1,19,1766,1864
34239,1,19,1776,2328
34240,1,19,1777,2106
34241,1,19,1780,2349
34242,1,19,1781,1792
34243,1,19,1782,2676
34244,1,19,1800,2238
34245,1,19,1808,2177
34246,1,19,1816,2608
34247,1,19,1824,2642
34248,1,19,1830,2827
34249,1,19,1838,2446
34250,1,19,1841,2027
34251,1,19,1867,2482
34252,1,19,1881,2160
34253,1,19,1888,2509
34254,1,19,1908,2376
34255,1,19,1913,2967
34256,1,19,1914,2475
34257,1,19,1918,2895
34258,1,19,1922,1953
34259,1,19,1923,2032
34260,1,19,1942,2326
34261,1,19,1943,2840
34262,1,19,1951,2424
34263,1,19,1955,2968
34264,1,19,1966,2348
34265,1,19,1985,2472
34266,1,19,1990,2076
34267,1,19,2016,2093
34268,1,19,2016,2672
34269,1,19,2018,2278
34270,1,19,2022,2553
34271,1,19,2024,2831
34272,1,19,2029,2214
34273,1,19,2044,2135
34274,1,19,2048,2232
34275,1,19,2050,2053
34276,1,19,2053,2475
34277,1,19,2068,2749
34278,1,19,2076,2900
34279,1,19,2076,2979
34280,1,19,2085,2702
34281,1,19,2096,2572
34282,1,19,2098,2655
34283,1,19,2103,2809
34284,1,19,2108,2739
34285,1,19,2113,2445
34286,1,19,2115,2211
34287,1,19,2118,2225
34288,1,19,2128,2334
34289,1,19,2134,2472
34290,1,19,2136,2722
34291,1,19,2155,2289
34292,1,19,2155,2816
34293,1,19,2168,2263
34294,1,19,2172,2493
34295,1,19,2200,2501
34296,1,19,2202,2255
34297,1,19,2225,2402
34298,1,19,2236,2264
34299,1,19,2247,2560
34300,1,19,2253,2960
34301,1,19,2261,2912
34302,1,19,2283,2657
34303,1,19,2290,2945
34304,1,19,2292,2509
34305,1,19,2301,2328
34306,1,19,2302,2618
34307,1,19,2319,2491
34308,1,19,2348,2989
34309,1,19,2353,2880
34310,1,19,2355,2742
34311,1,19,2390,2711
34312,1,19,2395,2967
34313,1,19,2396,2744
34314,1,19,2455,2618
34315,1,19,2485,2985
34316,1,19,2518,2857
34317,1,19,2523,2544
34318,1,19,2538,2556
34319,1,19,2538,2967
34320,1,19,2539,2637
34321,1,19,2546,2863
34322,1,19,2634,2833
34323,1,19,2654,2764
34324,1,19,2669,2713
34325,1,19,2690,2816
34326,1,19,2707,2768
34327,1,19,2708,2936
34328,1,19,2726,2973
34329,1,19,2741,2925
34330,1,19,2756,2760
34331,1,19,2799,2845
34332,1,19,4,2387
34333,1,19,8,145
34334,1,19,9,939
34335,1,19,15,820
34336,1,19,22,894
34337,1,19,27,2890
34338,1,19,29,2883
34339,1,19,31,581
34340,1,19,32,2128
34341,1,19,33,1051
34342,1,19,33,1686
34343,1,19,36,264
34344,1,19,36,906
34345,1,19,38,852
34346,1,19,38,1016
34347,1,19,41,1002
34348,1,19,42,2463
34349,1,19,47,604
34350,1,19,47,910
34351,1,19,54,2417
34352,1,19,55,2017
34353,1,19,55,2763
34354,1,19,56,984
34355,1,19,56,2870
34356,1,19,62,1107
34357,1,19,63,2567
34358,1,19,65,2542
34359,1,19,67,2229
34360,1,19,71,1578
34361,1,19,73,1438
34362,1,19,74,1911
34363,1,19,77,2679
34364,1,19,78,737
34365,1,19,79,2140
34366,1,19,82,1548
34367,1,19,83,2331
34368,1,19,85,2539
34369,1,19,86,1885
34370,1,19,88,1060
34371,1,19,88,2303
34372,1,19,92,817
34373,1,19,93,2977
34374,1,19,98,718
34375,1,19,99,2438
34376,1,19,109,1627
34377,1,19,109,2894
34378,1,19,110,2673
34379,1,19,114,2015
34380,1,19,116,2788
34381,1,19,117,2140
34382,1,19,117,2215
34383,1,19,117,2549
34384,1,19,121,1042
34385,1,19,122,1131
34386,1,19,123,1808
34387,1,19,124,1213
34388,1,19,137,1532
34389,1,19,141,1744
34390,1,19,147,1303
34391,1,19,148,1163
34392,1,19,157,1273
34393,1,19,164,1092
34394,1,19,166,1298
34395,1,19,168,1532
34396,1,19,175,1124
34397,1,19,177,1016
34398,1,19,182,2758
34399,1,19,183,1588
34400,1,19,183,2190
34401,1,19,184,1135
34402,1,19,184,1810
34403,1,19,191,1363
34404,1,19,192,1157
34405,1,19,193,309
34406,1,19,193,1989
34407,1,19,193,2493
34408,1,19,194,318
34409,1,19,194,1102
34410,1,19,197,542
34411,1,19,202,1720
34412,1,19,204,696
34413,1,19,205,896
34414,1,19,206,1804
34415,1,19,208,2593
34416,1,19,208,2871
34417,1,19,210,2270
34418,1,19,215,393
34419,1,19,221,2489
34420,1,19,233,1510
34421,1,19,236,2054
34422,1,19,238,2615
34423,1,19,241,632
34424,1,19,241,1311
34425,1,19,245,867
34426,1,19,245,2459
34427,1,19,253,1179
34428,1,19,255,1463
34429,1,19,256,2733
34430,1,19,260,1255
34431,1,19,261,1739
34432,1,19,263,1497
34433,1,19,263,2751
34434,1,19,264,995
34435,1,19,265,1680
34436,1,19,270,2612
34437,1,19,271,954
34438,1,19,278,2961
34439,1,19,279,598
34440,1,19,280,417
34441,1,19,280,2434
34442,1,19,281,1198
34443,1,19,297,1297
34444,1,19,301,399
34445,1,19,304,1909
34446,1,19,307,752
34447,1,19,309,2159
34448,1,19,311,1885
34449,1,19,314,974
34450,1,19,319,2732
34451,1,19,330,2058
34452,1,19,332,2103
34453,1,19,337,2300
34454,1,19,337,2708
34455,1,19,343,2760
34456,1,19,345,2341
34457,1,19,347,724
34458,1,19,349,1411
34459,1,19,353,1921
34460,1,19,358,832
34461,1,19,368,594
34462,1,19,372,2906
34463,1,19,373,2291
34464,1,19,374,436
34465,1,19,374,2558
34466,1,19,375,1806
